customer_id,signup_date,country,segment
107158,2025-02-07,United Kingdom,SMB
107159,2025-02-09,United Kingdom,Mid-Market
107160,2024-07-11,United Kingdom,Mid-Market
107161,2024-12-27,United Kingdom,Consumer
107162,2025-12-05,United Kingdom,SMB
107163,2025-07-12,Germany,SMB
107164,2025-12-20,Belgium,Consumer
107165,2024-08-31,United Kingdom,Mid-Market
107166,2025-09-28,France,Consumer
107167,2024-10-06,United Kingdom,Mid-Market
107168,2025-11-14,United Kingdom,Consumer
107169,2025-09-24,United Kingdom,Mid-Market
107170,2024-04-30,United Kingdom,Consumer
107171,2025-12-11,United Kingdom,Consumer
107172,2025-03-19,Germany,SMB
107173,2025-07-21,Ireland,SMB
107174,2025-02-27,United Kingdom,Consumer
107175,2024-06-07,United Kingdom,SMB
107176,2025-12-20,United Kingdom,Consumer
107177,2024-03-23,Sweden,SMB
107178,2025-08-14,Italy,Consumer
107179,2024-06-01,United Kingdom,SMB
107180,2025-07-28,United Kingdom,Mid-Market
107181,2024-11-05,United Kingdom,Mid-Market
107182,2024-06-21,France,SMB
107183,2024-06-22,United Kingdom,Mid-Market
107184,2024-08-21,United Kingdom,Consumer
107185,2025-10-20,United Kingdom,Consumer
107186,2025-07-16,United Kingdom,Consumer
107187,2025-05-05,United Kingdom,Consumer
107188,2025-04-05,United Kingdom,Enterprise
107189,2024-10-31,France,Mid-Market
107190,2025-10-20,United Kingdom,Consumer
107191,2024-07-19,United Kingdom,Mid-Market
107192,2025-11-20,United Kingdom,Mid-Market
107193,2024-10-05,United Kingdom,Consumer
107194,2024-09-06,Germany,Consumer
107195,2024-12-13,Belgium,Mid-Market
107196,2025-07-01,United Kingdom,SMB
107197,2025-06-05,Spain,Enterprise
107198,2025-07-14,France,Consumer
107199,2024-03-06,France,Mid-Market
107200,2024-04-27,United Kingdom,Consumer
107201,2025-09-12,United Kingdom,Mid-Market
107202,2025-12-18,United Kingdom,SMB
107203,2024-04-03,Norway,Enterprise
107204,2025-10-22,United Kingdom,Mid-Market
107205,2024-07-10,United Kingdom,Consumer
107206,2025-12-16,United Kingdom,SMB
107207,2025-12-27,United Kingdom,Consumer
107208,2025-04-10,United Kingdom,SMB
107209,2024-05-19,Ireland,Consumer
107210,2025-07-30,United Kingdom,Consumer
107211,2024-03-14,Germany,SMB
107212,2024-09-01,France,Consumer
107213,2025-04-11,United Kingdom,Mid-Market
107214,2024-02-19,Netherlands,Mid-Market
107215,2024-10-14,United Kingdom,Consumer
107216,2025-08-05,France,Consumer
107217,2024-03-08,France,Consumer
107218,2024-09-25,United Kingdom,Consumer
107219,2024-01-03,United Kingdom,SMB
107220,2025-04-26,United Kingdom,SMB
107221,2024-02-27,United Kingdom,SMB
107222,2024-07-24,United Kingdom,SMB
107223,2025-01-17,United Kingdom,Enterprise
107224,2024-06-05,France,SMB
107225,2024-06-17,United Kingdom,Mid-Market
107226,2025-09-02,United Kingdom,SMB
107227,2025-07-22,United Kingdom,Mid-Market
107228,2024-02-29,United Kingdom,Consumer
107229,2025-09-18,Norway,SMB
107230,2024-12-08,United Kingdom,Consumer
107231,2024-04-15,United Kingdom,Consumer
107232,2025-10-24,United Kingdom,Mid-Market
107233,2024-09-03,United Kingdom,Consumer
107234,2024-08-26,United Kingdom,Consumer
107235,2024-04-17,Germany,SMB
107236,2025-10-09,United Kingdom,Consumer
107237,2024-07-28,Ireland,SMB
107238,2025-03-09,United Kingdom,Mid-Market
107239,2024-06-23,Netherlands,Enterprise
107240,2025-10-16,United Kingdom,Consumer
107241,2025-07-29,United Kingdom,Consumer
107242,2025-01-02,France,Consumer
107243,2024-09-09,Netherlands,Consumer
107244,2025-04-23,United Kingdom,Mid-Market
107245,2024-12-28,Norway,SMB
107246,2025-11-18,Spain,SMB
107247,2025-05-07,United Kingdom,Mid-Market
107248,2024-01-20,Germany,Consumer
107249,2025-08-24,United Kingdom,SMB
107250,2024-05-20,United Kingdom,Mid-Market
107251,2024-08-08,United Kingdom,SMB
107252,2024-11-14,Spain,Mid-Market
107253,2024-06-01,United Kingdom,Mid-Market
107254,2025-11-19,United Kingdom,SMB
107255,2025-12-16,United Kingdom,SMB
107256,2024-04-23,United Kingdom,SMB
107257,2024-08-22,Italy,Mid-Market
107258,2024-09-28,France,Consumer
107259,2025-05-05,United Kingdom,SMB
107260,2025-03-12,Spain,Mid-Market
107261,2025-05-10,Netherlands,Mid-Market
107262,2024-01-23,United Kingdom,Enterprise
107263,2025-01-10,United Kingdom,SMB
107264,2024-06-03,United Kingdom,SMB
107265,2024-06-15,United Kingdom,Consumer
107266,2025-07-20,United Kingdom,Consumer
107267,2024-04-13,Ireland,Mid-Market
107268,2024-01-24,Italy,Mid-Market
107269,2024-12-22,United Kingdom,SMB
107270,2025-06-21,Spain,SMB
107271,2025-01-08,Italy,SMB
107272,2024-04-27,United Kingdom,Consumer
107273,2025-07-19,United Kingdom,SMB
107274,2024-10-06,France,SMB
107275,2025-06-02,Germany,SMB
107276,2024-05-27,United Kingdom,SMB
107277,2025-10-28,France,Mid-Market
107278,2024-07-26,United Kingdom,Mid-Market
107279,2025-12-10,Germany,Mid-Market
107280,2024-10-02,France,Mid-Market
107281,2025-06-16,United Kingdom,Mid-Market
107282,2025-01-02,United Kingdom,Consumer
107283,2024-02-25,United Kingdom,SMB
107284,2024-03-12,Belgium,SMB
107285,2024-10-23,Italy,Consumer
107286,2024-05-21,Germany,Consumer
107287,2025-03-21,United Kingdom,Mid-Market
107288,2024-04-10,United Kingdom,SMB
107289,2025-03-07,United Kingdom,SMB
107290,2024-05-29,United Kingdom,SMB
107291,2024-05-12,United Kingdom,Consumer
107292,2024-09-25,Netherlands,Mid-Market
107293,2025-03-02,United Kingdom,SMB
107294,2024-10-19,Ireland,SMB
107295,2024-09-12,Norway,SMB
107296,2024-09-05,France,SMB
107297,2024-09-04,United Kingdom,Mid-Market
107298,2024-10-22,Italy,Mid-Market
107299,2025-09-01,Ireland,Consumer
107300,2025-02-26,United Kingdom,Consumer
107301,2024-11-04,France,Consumer
107302,2025-07-01,Spain,Consumer
107303,2025-01-20,United Kingdom,Consumer
107304,2025-11-24,United Kingdom,Consumer
107305,2025-02-15,United Kingdom,SMB
107306,2024-06-06,United Kingdom,SMB
107307,2025-02-15,Germany,SMB
107308,2025-07-19,United Kingdom,Enterprise
107309,2024-06-04,United Kingdom,Consumer
107310,2024-05-27,United Kingdom,SMB
107311,2025-03-14,United Kingdom,Consumer
107312,2025-10-08,United Kingdom,Consumer
107313,2024-09-01,United Kingdom,Enterprise
107314,2025-01-05,United Kingdom,Mid-Market
107315,2025-04-23,United Kingdom,SMB
107316,2025-04-30,Spain,Mid-Market
107317,2024-04-16,Sweden,SMB
107318,2024-10-15,United Kingdom,Enterprise
107319,2025-12-27,United Kingdom,SMB
107320,2025-10-11,United Kingdom,SMB
107321,2025-07-18,United Kingdom,Mid-Market
107322,2024-01-18,United Kingdom,Mid-Market
107323,2024-11-01,Belgium,Mid-Market
107324,2024-02-07,Germany,Consumer
107325,2024-08-08,United Kingdom,SMB
107326,2025-09-24,Sweden,Consumer
107327,2024-10-10,United Kingdom,SMB
107328,2024-05-03,United Kingdom,SMB
107329,2025-06-11,United Kingdom,Consumer
107330,2025-07-08,United Kingdom,Consumer
107331,2025-04-24,Spain,Enterprise
107332,2025-08-14,United Kingdom,Consumer
107333,2025-05-28,France,Mid-Market
107334,2025-04-08,United Kingdom,Consumer
107335,2025-10-11,Italy,SMB
107336,2024-08-24,Ireland,Consumer
107337,2024-11-29,United Kingdom,Consumer
107338,2025-02-15,United Kingdom,Consumer
107339,2025-05-04,Italy,Consumer
107340,2024-12-14,United Kingdom,Consumer
107341,2024-11-18,United Kingdom,Mid-Market
107342,2024-04-30,Spain,Mid-Market
107343,2025-04-11,United Kingdom,Consumer
107344,2024-03-31,United Kingdom,Enterprise
107345,2024-12-13,United Kingdom,Mid-Market
107346,2024-10-25,United Kingdom,Consumer
107347,2025-07-21,United Kingdom,SMB
107348,2024-12-14,United Kingdom,Consumer
107349,2024-01-04,United Kingdom,Consumer
107350,2025-01-04,United Kingdom,SMB
107351,2024-06-06,United Kingdom,SMB
107352,2024-10-04,Belgium,Consumer
107353,2024-08-04,United Kingdom,SMB
107354,2024-05-01,United Kingdom,Consumer
107355,2025-11-22,United Kingdom,SMB
107356,2024-07-04,France,SMB
107357,2025-01-05,United Kingdom,SMB
107358,2025-08-28,United Kingdom,Consumer
107359,2024-09-23,France,Mid-Market
107360,2025-11-16,United Kingdom,Consumer
107361,2024-10-22,Germany,Consumer
107362,2025-11-23,Italy,Enterprise
107363,2024-11-26,Netherlands,SMB
107364,2024-01-11,United Kingdom,SMB
107365,2025-09-26,United Kingdom,Consumer
107366,2025-09-23,United Kingdom,SMB
107367,2025-12-04,Germany,Consumer
107368,2024-03-31,Italy,Consumer
107369,2025-09-09,Italy,Enterprise
107370,2024-09-06,United Kingdom,Enterprise
107371,2025-09-07,Netherlands,Consumer
107372,2025-12-05,United Kingdom,Consumer
107373,2024-05-25,Netherlands,Consumer
107374,2024-09-28,United Kingdom,Mid-Market
107375,2024-07-15,United Kingdom,Mid-Market
107376,2024-08-10,United Kingdom,Mid-Market
107377,2025-03-11,Belgium,Consumer
107378,2024-10-28,United Kingdom,Enterprise
107379,2025-04-24,United Kingdom,Consumer
107380,2025-05-07,United Kingdom,SMB
107381,2024-05-28,United Kingdom,Consumer
107382,2024-02-02,Belgium,Mid-Market
107383,2025-06-29,United Kingdom,Consumer
107384,2024-05-12,United Kingdom,SMB
107385,2024-05-26,Germany,Consumer
107386,2025-03-15,United Kingdom,Consumer
107387,2024-07-11,United Kingdom,Mid-Market
107388,2024-05-18,United Kingdom,SMB
107389,2024-08-12,United Kingdom,SMB
107390,2025-01-17,United Kingdom,SMB
107391,2025-09-10,United Kingdom,SMB
107392,2025-12-23,United Kingdom,Mid-Market
107393,2025-06-19,Germany,Mid-Market
107394,2025-10-19,Spain,Mid-Market
107395,2025-01-22,Italy,Consumer
107396,2024-10-25,United Kingdom,Mid-Market
107397,2025-08-22,United Kingdom,SMB
107398,2024-08-09,Norway,Consumer
107399,2025-08-17,Germany,Mid-Market
107400,2025-12-30,United Kingdom,Consumer
107401,2024-10-11,United Kingdom,Consumer
107402,2025-04-08,United Kingdom,Consumer
107403,2025-07-25,United Kingdom,Mid-Market
107404,2025-07-26,United Kingdom,Mid-Market
107405,2024-05-30,United Kingdom,Consumer
107406,2025-12-04,Belgium,Consumer
107407,2025-01-02,United Kingdom,SMB
107408,2024-01-31,United Kingdom,Enterprise
107409,2024-03-27,United Kingdom,Consumer
107410,2025-06-15,Germany,Consumer
107411,2024-11-07,Germany,SMB
107412,2024-03-19,United Kingdom,Mid-Market
107413,2025-01-15,United Kingdom,Mid-Market
107414,2025-03-14,France,SMB
107415,2024-02-28,Netherlands,Consumer
107416,2024-09-12,United Kingdom,Mid-Market
107417,2024-12-04,Spain,SMB
107418,2025-07-24,United Kingdom,SMB
107419,2025-04-21,United Kingdom,Consumer
107420,2024-03-04,United Kingdom,Consumer
107421,2025-03-24,United Kingdom,Consumer
107422,2025-10-21,United Kingdom,Consumer
107423,2024-02-09,United Kingdom,Consumer
107424,2025-12-22,Germany,Mid-Market
107425,2024-03-10,United Kingdom,SMB
107426,2025-03-31,Norway,Consumer
107427,2024-09-13,United Kingdom,Enterprise
107428,2025-06-18,United Kingdom,Mid-Market
107429,2025-09-08,Italy,Consumer
107430,2025-09-14,Netherlands,SMB
107431,2025-09-27,Ireland,Consumer
107432,2025-08-19,France,Mid-Market
107433,2024-08-14,United Kingdom,SMB
107434,2024-12-06,United Kingdom,Consumer
107435,2025-06-09,United Kingdom,Consumer
107436,2024-05-03,United Kingdom,Enterprise
107437,2025-02-26,United Kingdom,Enterprise
107438,2025-01-22,United Kingdom,SMB
107439,2025-12-19,Italy,SMB
107440,2024-02-06,Spain,SMB
107441,2024-03-10,Netherlands,SMB
107442,2024-01-23,France,SMB
107443,2025-02-04,United Kingdom,Mid-Market
107444,2025-02-06,United Kingdom,SMB
107445,2025-03-09,France,Mid-Market
107446,2024-06-25,Ireland,SMB
107447,2024-08-12,United Kingdom,SMB
107448,2024-10-31,United Kingdom,Consumer
107449,2024-02-04,United Kingdom,Consumer
107450,2025-07-04,United Kingdom,Consumer
107451,2024-02-08,United Kingdom,SMB
107452,2025-05-02,United Kingdom,Consumer
107453,2024-11-27,United Kingdom,SMB
107454,2025-12-31,Belgium,Mid-Market
107455,2025-05-21,United Kingdom,Consumer
107456,2024-12-13,Germany,Mid-Market
107457,2025-05-26,Netherlands,Consumer
107458,2024-03-26,United Kingdom,Consumer
107459,2024-05-12,France,SMB
107460,2024-12-30,United Kingdom,SMB
107461,2025-09-19,United Kingdom,Consumer
107462,2025-08-22,United Kingdom,Mid-Market
107463,2024-10-02,Italy,SMB
107464,2024-07-26,Belgium,SMB
107465,2025-12-05,United Kingdom,Consumer
107466,2025-02-17,United Kingdom,SMB
107467,2024-03-27,United Kingdom,Consumer
107468,2024-06-13,Germany,Consumer
107469,2025-09-03,United Kingdom,SMB
107470,2025-10-18,United Kingdom,Mid-Market
107471,2025-10-25,Netherlands,Consumer
107472,2024-01-06,United Kingdom,Mid-Market
107473,2025-08-24,United Kingdom,SMB
107474,2024-03-22,United Kingdom,SMB
107475,2025-08-14,United Kingdom,Consumer
107476,2025-10-06,United Kingdom,Consumer
107477,2024-09-21,United Kingdom,Mid-Market
107478,2024-05-21,United Kingdom,SMB
107479,2025-06-05,Italy,Mid-Market
107480,2024-02-20,United Kingdom,Consumer
107481,2025-02-27,Italy,SMB
107482,2024-08-30,United Kingdom,Consumer
107483,2024-11-06,Germany,Consumer
107484,2025-08-26,United Kingdom,SMB
107485,2025-12-26,Germany,Consumer
107486,2024-10-20,United Kingdom,Consumer
107487,2024-07-31,United Kingdom,Consumer
107488,2025-09-01,United Kingdom,SMB
107489,2024-10-29,United Kingdom,Consumer
107490,2024-05-26,Belgium,Mid-Market
107491,2025-10-21,Norway,Consumer
107492,2025-12-25,Germany,SMB
107493,2024-07-30,United Kingdom,SMB
107494,2024-04-25,Italy,Consumer
107495,2024-04-21,Germany,Mid-Market
107496,2025-03-13,United Kingdom,SMB
107497,2024-08-14,United Kingdom,Consumer
107498,2025-03-31,France,SMB
107499,2025-07-09,United Kingdom,Consumer
107500,2024-01-05,United Kingdom,Consumer
107501,2025-09-20,Germany,SMB
107502,2024-01-22,United Kingdom,Mid-Market
107503,2024-03-24,United Kingdom,Consumer
107504,2025-06-13,United Kingdom,Consumer
107505,2025-03-30,Germany,Mid-Market
107506,2025-12-16,Sweden,Consumer
107507,2025-02-18,Netherlands,Enterprise
107508,2024-10-31,Ireland,SMB
107509,2025-05-03,United Kingdom,Consumer
107510,2025-07-11,United Kingdom,SMB
107511,2025-05-05,United Kingdom,SMB
107512,2024-09-27,United Kingdom,Mid-Market
107513,2025-12-02,France,Consumer
107514,2024-08-08,France,SMB
107515,2024-09-10,United Kingdom,SMB
107516,2024-07-22,Spain,SMB
107517,2024-08-07,France,SMB
107518,2024-06-04,United Kingdom,Consumer
107519,2025-02-28,United Kingdom,Mid-Market
107520,2025-06-16,United Kingdom,SMB
107521,2024-11-09,United Kingdom,Consumer
107522,2025-11-05,United Kingdom,SMB
107523,2024-12-12,United Kingdom,Mid-Market
107524,2024-12-07,United Kingdom,Consumer
107525,2024-02-20,United Kingdom,Consumer
107526,2025-10-22,Germany,SMB
107527,2024-04-18,Germany,Consumer
107528,2024-04-30,United Kingdom,Enterprise
107529,2025-11-14,United Kingdom,Consumer
107530,2025-01-14,United Kingdom,SMB
107531,2024-02-19,United Kingdom,Consumer
107532,2024-11-18,United Kingdom,Mid-Market
107533,2025-03-07,United Kingdom,Consumer
107534,2024-01-08,United Kingdom,Consumer
107535,2025-07-05,Sweden,Consumer
107536,2025-05-03,United Kingdom,Consumer
107537,2024-01-09,Netherlands,SMB
107538,2025-03-28,United Kingdom,SMB
107539,2024-06-11,United Kingdom,Mid-Market
107540,2025-06-20,Belgium,SMB
107541,2024-10-02,United Kingdom,Consumer
107542,2024-05-27,Ireland,Consumer
107543,2025-01-05,Sweden,Mid-Market
107544,2024-11-19,United Kingdom,SMB
107545,2024-09-06,United Kingdom,Consumer
107546,2025-10-04,United Kingdom,Mid-Market
107547,2025-04-19,United Kingdom,Mid-Market
107548,2024-12-22,United Kingdom,Mid-Market
107549,2024-06-14,United Kingdom,SMB
107550,2025-02-19,Spain,Consumer
107551,2024-01-19,France,SMB
107552,2025-10-08,United Kingdom,Mid-Market
107553,2024-01-02,United Kingdom,SMB
107554,2025-05-25,France,SMB
107555,2024-09-09,Italy,SMB
107556,2025-06-09,United Kingdom,SMB
107557,2024-09-21,United Kingdom,Consumer
107558,2024-01-20,Spain,Consumer
107559,2025-11-24,Italy,SMB
107560,2025-07-13,Italy,SMB
107561,2024-02-02,United Kingdom,Consumer
107562,2024-01-25,United Kingdom,SMB
107563,2025-01-22,United Kingdom,Mid-Market
107564,2025-11-30,United Kingdom,SMB
107565,2025-02-26,Spain,Mid-Market
107566,2024-01-08,United Kingdom,Consumer
107567,2025-05-26,Ireland,SMB
107568,2024-11-08,Italy,Consumer
107569,2025-04-11,Sweden,Consumer
107570,2024-09-13,France,Consumer
107571,2024-01-06,Belgium,Consumer
107572,2024-01-14,United Kingdom,Consumer
107573,2025-04-06,United Kingdom,Mid-Market
107574,2025-04-09,United Kingdom,Consumer
107575,2024-08-23,Norway,SMB
107576,2024-03-01,Italy,Consumer
107577,2025-07-18,United Kingdom,Enterprise
107578,2024-04-20,United Kingdom,SMB
107579,2024-05-17,United Kingdom,SMB
107580,2024-11-26,United Kingdom,SMB
107581,2025-06-07,Netherlands,Mid-Market
107582,2025-12-28,United Kingdom,SMB
107583,2025-04-02,Germany,SMB
107584,2025-12-03,United Kingdom,SMB
107585,2025-04-21,United Kingdom,Mid-Market
107586,2025-09-11,United Kingdom,SMB
107587,2024-05-08,Norway,SMB
107588,2024-02-11,United Kingdom,SMB
107589,2025-05-04,United Kingdom,Mid-Market
107590,2025-12-13,United Kingdom,SMB
107591,2025-06-22,Italy,Consumer
107592,2024-09-07,Netherlands,SMB
107593,2024-12-23,Netherlands,SMB
107594,2024-03-23,United Kingdom,Mid-Market
107595,2024-09-05,Spain,Consumer
107596,2025-05-14,United Kingdom,Mid-Market
107597,2024-05-01,France,SMB
107598,2024-12-18,United Kingdom,Mid-Market
107599,2024-07-30,United Kingdom,Mid-Market
107600,2024-12-24,Norway,Mid-Market
107601,2025-07-12,Norway,Consumer
107602,2025-10-08,United Kingdom,Consumer
107603,2024-10-26,United Kingdom,Mid-Market
107604,2025-08-27,Italy,SMB
107605,2025-05-28,Norway,Mid-Market
107606,2025-11-04,Germany,Consumer
107607,2025-06-25,United Kingdom,Consumer
107608,2025-02-06,United Kingdom,SMB
107609,2025-05-07,Italy,SMB
107610,2024-08-20,Germany,SMB
107611,2025-05-07,Germany,Consumer
107612,2025-06-02,France,Mid-Market
107613,2025-03-22,United Kingdom,SMB
107614,2024-03-16,United Kingdom,SMB
107615,2025-01-13,Netherlands,SMB
107616,2025-06-03,United Kingdom,Consumer
107617,2024-05-24,France,Mid-Market
107618,2025-07-29,France,SMB
107619,2025-09-08,Netherlands,Consumer
107620,2025-01-28,United Kingdom,Enterprise
107621,2025-12-05,Germany,Consumer
107622,2025-09-19,United Kingdom,Consumer
107623,2024-12-06,United Kingdom,SMB
107624,2025-10-08,United Kingdom,SMB
107625,2025-11-13,United Kingdom,SMB
107626,2024-03-20,Belgium,Consumer
107627,2025-12-30,Italy,Consumer
107628,2024-01-04,United Kingdom,SMB
107629,2024-12-21,Netherlands,Consumer
107630,2025-11-16,United Kingdom,Consumer
107631,2025-06-13,France,Consumer
107632,2024-07-14,Spain,Mid-Market
107633,2025-04-15,United Kingdom,SMB
107634,2024-06-05,United Kingdom,Consumer
107635,2024-06-22,United Kingdom,Consumer
107636,2025-10-28,United Kingdom,Consumer
107637,2024-02-04,Belgium,Consumer
107638,2025-12-04,United Kingdom,Mid-Market
107639,2024-11-27,United Kingdom,Consumer
107640,2024-02-17,United Kingdom,SMB
107641,2025-07-29,Italy,Mid-Market
107642,2024-02-05,United Kingdom,SMB
107643,2024-08-25,France,SMB
107644,2024-06-25,France,SMB
107645,2025-07-27,United Kingdom,Consumer
107646,2024-10-16,United Kingdom,Consumer
